id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
4137,LFLL,large_airport,Lyon Saint-Exupéry Airport,45725996.0,5090139.0,821.0,EU,FR,FR-ARA,"Colombier-Saugnieu, Rhône",yes,LFLL,LYS,LFLL,,https://www.lyonaeroports.com/,https://en.wikipedia.org/wiki/Lyon%E2%80%93Saint-Exup%C3%A9ry_Airport,"Lyon, Saint-Exupéry, Satolas"
4141,LFLP,medium_airport,Annecy Meythet airport,45928947.0,60987.0,1521.0,EU,FR,FR-ARA,Annecy,yes,LFLP,NCY,LFLP,,https://www.annecy-airport.com/en,https://en.wikipedia.org/wiki/Annecy_-_Haute-Savoie_-_Mont_Blanc_Airport,Annecy-Meythet
4142,LFLS,medium_airport,Grenoble Alpes Isčre Airport,453629.0,532937.0,1302.0,EU,FR,FR-ARA,Grenoble,yes,LFLS,GNB,LFLS,,https://www.grenoble-airport.com/en,https://en.wikipedia.org/wiki/Grenoble-Is%C3%A8re_Airport,
4146,LFLW,medium_airport,Aurillac airport,44891399.0,242194.0,2096.0,EU,FR,FR-ARA,Aurillac,yes,LFLW,AUR,LFLW,,,https://en.wikipedia.org/wiki/Aurillac_Airport,
4154,LFMK,medium_airport,Carcassonne Salvaza Airport,43216.0,230632.0,433.0,EU,FR,FR-OCC,Carcassonne,yes,LFMK,CCF,LFMK,,https://www.aeroport-carcassonne.com/,https://en.wikipedia.org/wiki/Carcassonne_Salvaza_Airport,
4155,LFML,large_airport,Marseille Provence Airport,43438088.0,52125.0,74.0,EU,FR,FR-PAC,"Marignane, Bouches-du-Rhône",yes,LFML,MRS,LFML,,https://www.marseille.aeroport.fr/,https://en.wikipedia.org/wiki/Marseille_Provence_Airport,
4156,LFMN,large_airport,Nice-Côte d'Azur Airport,43658401.0,721587.0,12.0,EU,FR,FR-PAC,"Nice, Alpes-Maritimes",yes,LFMN,NCE,LFMN,,https://www.nice.aeroport.fr/en,https://en.wikipedia.org/wiki/C%C3%B4te_d'Azur_International_Airport,
4158,LFMP,medium_airport,Perpignan-Rivesaltes (Llabančre) Airport,42740398.0,287067.0,144.0,EU,FR,FR-OCC,Perpignan/Rivesaltes,yes,LFMP,PGF,LFMP,,https://www.aeroport-perpignan.com/,https://en.wikipedia.org/wiki/Perpignan_-_Rivesaltes_Airport,
4161,LFMT,medium_airport,Montpellier-Méditerranée Airport,43576199.0,396301.0,17.0,EU,FR,FR-OCC,Montpellier/Méditerranée,yes,LFMT,MPL,LFMT,,https://www.montpellier.aeroport.fr/,https://en.wikipedia.org/wiki/Montpellier_-_M%C3%A9diterran%C3%A9e_Airport,
4162,LFMU,medium_airport,Béziers Vias airport,43323502.0,33539.0,56.0,EU,FR,FR-OCC,Béziers,yes,LFMU,BZR,LFMU,,https://beziers.aeroport.fr/en/,https://en.wikipedia.org/wiki/B%C3%A9ziers-Agde-Vias_Airport,
4163,LFMV,medium_airport,Avignon Caumont airport,43907299.0,490183.0,124.0,EU,FR,FR-PAC,Avignon,yes,LFMV,AVN,LFMV,,https://avignon.aero/,https://en.wikipedia.org/wiki/Avignon_-_Caumont_Airport,
4169,LFOB,medium_airport,Beauvais Tillé airport,49454399.0,211278.0,359.0,EU,FR,FR-HDF,Beauvais,yes,LFOB,BVA,LFOB,,https://www.aeroportparisbeauvais.com/,https://en.wikipedia.org/wiki/Paris_Beauvais_Till%C3%A9_Airport,Beauvais-Tillé
4176,LFOK,medium_airport,Chalons Vatry airport,4877333.0,420611.0,587.0,EU,FR,FR-GES,Chalons en Champagne,yes,LFOK,XCR,LFOK,,https://www.parisvatry.com/,https://en.wikipedia.org/wiki/Ch%C3%A2lons_Vatry_Airport,"Paris-Châlons, Paris-Vatry, Paris-Vatry (Disney), Vatry Europort"
4179,LFOT,medium_airport,Tours Val de Loire Airport,47432201.0,727606.0,357.0,EU,FR,FR-CVL,"Tours, Indre-et-Loire",yes,LFOT,TUF,LFOT,,http://www.tours.aeroport.fr/index_en.php,https://en.wikipedia.org/wiki/Tours_Val_de_Loire_Airport,"Aéroport Tours-Val de Loire, Loire Valley"
4183,LFPB,large_airport,Paris-Le Bourget International Airport,48962276.0,2436539.0,218.0,EU,FR,FR-IDF,Paris,yes,LFPB,LBG,LFPB,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Le_Bourget_Airport,PAR
4185,LFPG,large_airport,Charles de Gaulle International Airport,4900896.0,2554117.0,392.0,EU,FR,FR-IDF,"Paris (Roissy-en-France, Val-d'Oise)",yes,LFPG,CDG,LFPG,,http://www.aeroportsdeparis.fr/,https://en.wikipedia.org/wiki/Charles_de_Gaulle_Airport,"PAR, Aéroport Roissy-Charles de Gaulle, Roissy Airport"
4189,LFPO,large_airport,Paris-Orly Airport,4872333.0,237944.0,291.0,EU,FR,FR-IDF,"Paris (Orly, Val-de-Marne)",yes,LFPO,ORY,LFPO,,https://www.parisaeroport.fr/orly,https://en.wikipedia.org/wiki/Orly_Airport,
4202,LFQQ,large_airport,Lille Airport,50566564.0,3102429.0,157.0,EU,FR,FR-HDF,Lesquin,yes,LFQQ,LIL,LFQQ,,https://www.lille.aeroport.fr/home/,https://en.wikipedia.org/wiki/Lille_Airport,Aéroport de Lille. Lille-Lesquin Airport
4206,LFRB,medium_airport,Brest Bretagne airport,48447899.0,-441854.0,325.0,EU,FR,FR-BRE,Brest,yes,LFRB,BES,LFRB,,https://www.brest.aeroport.bzh,https://en.wikipedia.org/wiki/Brest_Bretagne_Airport,
4208,LFRD,medium_airport,Dinard Pleurtuit Saint-Malo airport,485877.0,-207996.0,219.0,EU,FR,FR-BRE,Dinard,yes,LFRD,DNR,LFRD,,https://www.dinard.aeroport.fr/en,https://en.wikipedia.org/wiki/Dinard_-_Pleurtuit_-_Saint-Malo_Airport,
4211,LFRG,medium_airport,Deauville Normandie airport,49365237.0,154481.0,479.0,EU,FR,FR-NOR,Deauville,yes,LFRG,DOL,LFRG,,https://www.deauville.aeroport.fr/,https://en.wikipedia.org/wiki/Deauville_%E2%80%93_Normandie_Airport,Deauville-Saint Gatien
4212,LFRH,medium_airport,Lorient South Brittany (Bretagne Sud) Airport,47760601.0,-344.0,160.0,EU,FR,FR-BRE,Lorient/Lann/Bihoué,yes,LFRH,LRT,LFRH,,https://www.lorient.aeroport.fr/en,https://en.wikipedia.org/wiki/Lorient_South_Brittany_Airport,
4215,LFRK,medium_airport,Caen Carpiquet airport,4917678.0,-454883.0,256.0,EU,FR,FR-NOR,Caen,yes,LFRK,CFR,LFRK,,https://www.caen.aeroport.fr/,https://en.wikipedia.org/wiki/Caen_-_Carpiquet_Airport,
4217,LFRM,medium_airport,Le Mans-Arnage Airport,47948604.0,201702.0,194.0,EU,FR,FR-PDL,"Le Mans, Sarthe",yes,LFRM,LME,LFRM,,https://aeroport.lemans.sarthe.cci.fr/,https://fr.wikipedia.org/wiki/A%C3%A9roport_Le_Mans-Arnage,
4218,LFRN,medium_airport,Rennes-Saint-Jacques Airport,480695.0,-173479.0,124.0,EU,FR,FR-BRE,"Saint-Jacques-de-la-Lande, Ille-et-Vilaine",yes,LFRN,RNS,LFRN,,http://www.rennes.aeroport.fr/,https://en.wikipedia.org/wiki/Rennes_-_Saint-Jacques_Airport,Rennes Bretagne
4221,LFRS,medium_airport,Nantes Atlantique Airport,47153198.0,-161073.0,90.0,EU,FR,FR-PDL,Nantes,yes,LFRS,NTE,LFRS,,https://www.nantes.aeroport.fr/en,https://en.wikipedia.org/wiki/Nantes_Atlantique_Airport,
4225,LFRZ,medium_airport,Saint-Nazaire-Montoir Airport,4731142.0,-2152634.0,13.0,EU,FR,FR-PDL,Saint-Nazaire/Montoir,yes,LFRZ,SNR,LFRZ,,,https://en.wikipedia.org/wiki/Saint-Nazaire_Montoir_Airport,
4226,LFSB,large_airport,EuroAirport Basel–Mulhouse–Freiburg,4760068.0,7521117.0,885.0,EU,FR,FR-GES,Bâle / Mulhouse,yes,LFSB,BSL,LFSB,,http://www.euroairport.com/,https://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg,"MLH, EAP, LSZM, Bâle, Basle"
4228,LFSD,medium_airport,Dijon Longvic airport,47268902.0,509.0,726.0,EU,FR,FR-BFC,Dijon,yes,LFSD,DIJ,LFSD,,http://www.aeroport.dijon.cci.fr/,https://fr.wikipedia.org/wiki/A%C3%A9roport_de_Dijon-Bourgogne,BA 102
29001,LFSL,medium_airport,Brive Souillac airport,45039722.0,1485556.0,1016.0,EU,FR,FR-NAQ,Brive,yes,LFSL,BVE,LFSL,,http://www.aeroport-brive-vallee-dordogne.fr,https://fr.wikipedia.org/wiki/Aéroport_de_Brive-Souillac,LFSL
4238,LFST,large_airport,Strasbourg Airport,485383.0,762823.0,505.0,EU,FR,FR-GES,Strasbourg,yes,LFST,SXB,LFST,,http://www.strasbourg.aeroport.fr/E/index.php,https://en.wikipedia.org/wiki/Strasbourg_Airport,BA 124
4241,LFTH,medium_airport,Toulon-Hyčres Airport,43097301.0,614603.0,7.0,EU,FR,FR-PAC,"Hyčres, Var",yes,LFTH,TLN,LFTH,,http://toulon-hyeres.aeroport.fr/,https://en.wikipedia.org/wiki/Toulon-Hy%C3%A8res_Airport,"La Palyvestre, Toulon"
4242,LFTW,medium_airport,Nîmes-Arles-Camargue Airport,43757401.0,441635.0,309.0,EU,FR,FR-OCC,Nîmes/Garons,yes,LFTW,FNI,LFTW,,https://www.nimes.aeroport.fr/en,https://en.wikipedia.org/wiki/N%C3%AEmes-Arles-Camargue_Airport,
4243,LFTZ,small_airport,La Môle Airport,43205399.0,6482.0,59.0,EU,FR,FR-PAC,Saint-Tropez,yes,LFTZ,LTT,LFTZ,,https://www.sainttropez.aeroport.fr/en,https://en.wikipedia.org/wiki/La_M%C3%B4le_%E2%80%93_Saint-Tropez_Airport,"Golfe du Saint-Tropez, Saint-Tropez"
4250,LGAL,medium_airport,Alexandroupoli Democritus Airport,408559.0,25956301.0,24.0,EU,GR,GR-A,Alexandroupolis,yes,LGAL,AXD,LGAL,,,https://en.wikipedia.org/wiki/Alexandroupoli_Airport,
4251,LGAV,large_airport,Athens Eleftherios Venizelos International Airport,37936401.0,239445.0,308.0,EU,GR,GR-I,Spata-Artemida,yes,LGAV,ATH,LGAV,,http://www.aia.gr,https://en.wikipedia.org/wiki/Athens_International_Airport,
4253,LGBL,medium_airport,Nea Anchialos National Airport,39219601.0,227943.0,83.0,EU,GR,GR-E,Nea Anchialos,yes,LGBL,VOL,LGBL,,,https://en.wikipedia.org/wiki/Nea_Anchialos_National_Airport,"Volos Central Greece Airport, Volos Nea Anchialos Airport of Central Greece"
4255,LGHI,medium_airport,Chios Island National Airport,3834320000000000.0,2.61406e+16,15.0,EU,GR,GR-K,Chios Island,yes,LGHI,JKH,LGHI,,http://www.hcaa-eleng.gr/chios.htm,https://en.wikipedia.org/wiki/Chios_Island_National_Airport,
4256,LGIK,small_airport,Ikaria Airport,376827000000.0,263471000000.0,79.0,EU,GR,GR-K,Ikaria Island,yes,LGIK,JIK,LGIK,,,https://en.wikipedia.org/wiki/Ikaria_Island_National_Airport,
4257,LGIO,medium_airport,Ioannina King Pyrrhus National Airport,396964.0,208225.0,1558.0,EU,GR,GR-D,Ioannina,yes,LGIO,IOA,LGIO,,,https://en.wikipedia.org/wiki/Ioannina_National_Airport,
4258,LGIR,large_airport,Heraklion International Nikos Kazantzakis Airport,35339699.0,251803.0,115.0,EU,GR,GR-M,Heraklion,yes,LGIR,HER,LGIR,,https://www.heraklion-airport.gr/en/,"https://en.wikipedia.org/wiki/Heraklion_International_Airport_""Nikos_Kazantzakis""",Crete Island
4259,LGKA,small_airport,Kastoria National Airport Aristotle,40446301.0,212822.0,2167.0,EU,GR,GR-C,Argos Orestiko,yes,LGKA,KSO,LGKA,,,https://en.wikipedia.org/wiki/Kastoria_National_Airport,Aristotelis Airport
4260,LGKC,small_airport,Kithira Airport,36273978.0,23016719.0,1045.0,EU,GR,GR-I,Kithira Island,yes,LGKC,KIT,LGKC,,,https://en.wikipedia.org/wiki/Kithira_Island_National_Airport,Alexandros Aristotelous Onassis
4261,LGKF,medium_airport,Kefallinia Airport,3812010000000000.0,2.05005e+16,59.0,EU,GR,GR-F,Kefallinia Island,yes,LGKF,EFL,LGKF,,,https://en.wikipedia.org/wiki/Kefalonia_Island_International_Airport,
4262,LGKL,medium_airport,Kalamata Airport,3706830000000000.0,2202550000000000.0,26.0,EU,GR,GR-J,Kalamata,yes,LGKL,KLX,LGKL,,,https://en.wikipedia.org/wiki/Kalamata_International_Airport,
4265,LGKP,medium_airport,Karpathos Airport,35421398.0,27146.0,66.0,EU,GR,GR-L,Karpathos Island,yes,LGKP,AOK,LGKP,,,https://en.wikipedia.org/wiki/Karpathos_Island_National_Airport,
4266,LGKR,medium_airport,Corfu Ioannis Kapodistrias International Airport,39602024.0,19912038.0,6.0,EU,GR,GR-F,Kerkyra (Corfu),yes,LGKR,CFU,LGKR,,https://www.cfu-airport.gr/en,https://en.wikipedia.org/wiki/Corfu_International_Airport,Corfu
4267,LGKS,small_airport,Kasos Airport,354214000000.0,2.691e+16,35.0,EU,GR,GR-L,Kasos Island,yes,LGKS,KSJ,LGKS,,,https://en.wikipedia.org/wiki/Kassos_Island_Public_Airport,
4268,LGKV,medium_airport,Kavala Alexander the Great International Airport,409133.0,246192.0,18.0,EU,GR,GR-A,Kavala,yes,LGKV,KVA,LGKV,,,https://en.wikipedia.org/wiki/Kavala_International_Airport,Megas Alexandros
30004,LGKY,small_airport,Kalymnos Airport,369633000000.0,269406000000.0,771.0,EU,GR,GR-L,Kalymnos Island,yes,LGKY,JKL,LGKY,,,https://en.wikipedia.org/wiki/Kalymnos_Island_National_Airport,"Kalimnos, ????????"
4269,LGKZ,medium_airport,Kozani National Airport Filippos,40286098.0,21840799.0,2059.0,EU,GR,GR-C,Kozani,yes,LGKZ,KZI,LGKZ,,,https://en.wikipedia.org/wiki/Kozani_National_Airport,
4270,LGLE,small_airport,Leros Airport,37184898.0,26800301.0,39.0,EU,GR,GR-L,Leros Island,yes,LGLE,LRS,LGLE,,,https://en.wikipedia.org/wiki/Leros_Municipal_Airport,
4271,LGLM,small_airport,Limnos Airport,39917098999.0,2.52363e+16,14.0,EU,GR,GR-K,Limnos Island,yes,LGLM,LXS,LGLM,,,https://en.wikipedia.org/wiki/Lemnos_International_Airport,
4274,LGMK,medium_airport,Mykonos Island National Airport,37435101.0,25348101.0,405.0,EU,GR,GR-L,Mykonos,yes,LGMK,JMK,LGMK,,,https://en.wikipedia.org/wiki/Mykonos_Island_National_Airport,
30139,LGML,small_airport,Milos Airport,36696899.0,244769.0,10.0,EU,GR,GR-L,Milos Island,yes,LGML,MLO,LGML,,,https://en.wikipedia.org/wiki/Milos_Island_National_Airport,
30182,LGNX,small_airport,Naxos Island National Airport,370811.0,25368099.0,10.0,EU,GR,GR-L,Naxos,yes,LGNX,JNX,LGNX,,,https://en.wikipedia.org/wiki/Naxos_Island_National_Airport,Apollon
30243,LGPA,small_airport,Paros National Airport,37020495.0,25113195.0,131.0,EU,GR,GR-L,Paros,yes,LGPA,PAS,LGPA,,,https://en.wikipedia.org/wiki/New_Paros_Airport,New Paros Airport
4276,LGPL,small_airport,Astypalaia Airport,365799000000.0,263758000000.0,165.0,EU,GR,GR-L,Astypalaia Island,yes,LGPL,JTY,LGPL,,,https://en.wikipedia.org/wiki/Astypalaia_Island_National_Airport,
4277,LGPZ,medium_airport,Aktion National Airport,38925499.0,20765301.0,11.0,EU,GR,GR-D,Preveza,yes,LGPZ,PVK,LGPZ,,https://www.pvk-airport.gr/en,https://en.wikipedia.org/wiki/Aktion_National_Airport,"Preveza, Lefkada, ???????, ???????"
4280,LGRX,medium_airport,Patras Araxos Agamemnon Airport,381511.0,214256.0,46.0,EU,GR,GR-G,Patras,yes,LGRX,GPA,LGRX,,http://www.araxos-airport.gr/,https://en.wikipedia.org/wiki/Araxos_Airport,
4281,LGSA,medium_airport,Chania International Airport,355317.0,241497.0,490.0,EU,GR,GR-M,Souda,yes,LGSA,CHQ,LGSA,,,https://en.wikipedia.org/wiki/Chania_International_Airport,
4282,LGSK,medium_airport,Skiathos Island National Airport,39177101.0,235037.0,54.0,EU,GR,GR-E,Skiathos,yes,LGSK,JSI,LGSK,,,https://en.wikipedia.org/wiki/Skiathos_Island_National_Airport,Alexandros Papadiamantis Airport
4283,LGSM,medium_airport,Samos Airport,37689999.0,26911699.0,19.0,EU,GR,GR-K,Samos Island,yes,LGSM,SMI,LGSM,,,https://en.wikipedia.org/wiki/Samos_International_Airport,
4284,LGSO,small_airport,Syros Airport,374228000000.0,2.49509e+16,236.0,EU,GR,GR-L,Syros Island,yes,LGSO,JSY,LGSO,,,https://en.wikipedia.org/wiki/Syros_Island_National_Airport,
4286,LGSR,medium_airport,Santorini Airport,3.63992e+16,2.54793e+16,127.0,EU,GR,GR-L,Santorini Island,yes,LGSR,JTR,LGSR,,,https://en.wikipedia.org/wiki/Santorini_(Thira)_National_Airport,
4287,LGST,medium_airport,Sitia Airport,3521610000000000.0,2.61013e+16,376.0,EU,GR,GR-M,Crete Island,yes,LGST,JSH,LGST,,,https://en.wikipedia.org/wiki/Sitia_Public_Airport,
4289,LGSY,small_airport,Skiros Airport,389676000000.0,244872000000.0,44.0,EU,GR,GR-H,Skiros Island,yes,LGSY,SKU,LGSY,,,https://en.wikipedia.org/wiki/Skyros_Island_National_Airport,
4293,LGTS,large_airport,Thessaloniki Macedonia International Airport,4051928.0,22970009.0,22.0,EU,GR,GR-B,Thessaloniki,yes,LGTS,SKG,LGTS,,https://www.skg-airport.gr/en,https://en.wikipedia.org/wiki/Thessaloniki_Airport,Makedonia. Macedonia. Salonica
4295,LGZA,medium_airport,Zakynthos International Airport Dionysios Solomos,377509.0,208843.0,12.0,EU,GR,GR-F,Zakynthos,yes,LGZA,ZTH,LGZA,,https://www.zth-airport.gr,https://en.wikipedia.org/wiki/Zakynthos_International_Airport,Zakinthos
4296,LHBP,large_airport,Budapest Liszt Ferenc International Airport,4743018.0,19262393.0,495.0,EU,HU,HU-BU,Budapest,yes,LHBP,BUD,LHBP,,http://www.bud.hu/english,https://en.wikipedia.org/wiki/Budapest_Ferenc_Liszt_International_Airport,"Ferihegyi nemzetközi repül?tér, Budapest Liszt Ferenc international Airport"
4297,LHDC,medium_airport,Debrecen International Airport,47488899.0,21615299.0,359.0,EU,HU,HU-HB,Debrecen,yes,LHDC,DEB,LHDC,,http://www.airportdebrecen.hu/,https://en.wikipedia.org/wiki/Debrecen_International_Airport,Debreceni nemzetközi repül?tér
4302,LHPP,medium_airport,Pécs-Pogány Airport,45988891.0,18242044.0,651.0,EU,HU,HU-BA,Pécs,yes,LHPP,PEV,LHPP,,http://www.airportpecs.hu/,https://en.wikipedia.org/wiki/P%C3%A9cs-Pog%C3%A1ny_International_Airport,"Pecs South Airport, QPJ"
4305,LHSM,medium_airport,Hévíz–Balaton Airport,46686391.0,17159084.0,408.0,EU,HU,HU-ZA,Sármellék,yes,LHSM,SOB,LHSM,,http://www.flybalaton.com/?null&lang=en,https://en.wikipedia.org/wiki/S%C3%A1rmell%C3%A9k_International_Airport,"Sármellék International, FlyBatalon Airport, Batalon Airport, Sármellék Nemzetközi Repül?tér"
4309,LIBC,medium_airport,Crotone Sant'Anna Pythagoras Airport,389972.0,170802.0,522.0,EU,IT,IT-78,Isola di Capo Rizzuto (KR),yes,LIBC,CRV,LIBC,KR01,http://www.aeroporto.kr.it/cartaservizi_eng.asp,https://en.wikipedia.org/wiki/Crotone_Airport,Sant'Anna Airport
4310,LIBD,large_airport,Bari Karol Wojty?a International Airport,41138901.0,16760599.0,193.0,EU,IT,IT-75,Bari,yes,LIBD,BRI,LIBD,BA02,http://www.seap-puglia.it/default.asp?idlingua=2&idcontenuto=25,https://en.wikipedia.org/wiki/Bari_Karol_Wojty%C5%82a_Airport,"Bari ""Karol Wojtyla"" International Airport, Palese Macchie Airport, Palese Airport"
4311,LIBF,medium_airport,Foggia Gino Lisa Airport,41433596.0,15534566.0,265.0,EU,IT,IT-75,Foggia (FG),yes,LIBF,FOG,LIBF,FG05,,https://en.wikipedia.org/wiki/Foggia_%22Gino_Lisa%22_Airport,Foggia Airport
4314,LIBP,large_airport,Abruzzo Airport,42431079.0,14182981.0,48.0,EU,IT,IT-65,Pescara,yes,LIBP,PSR,LIBP,PE01,http://www.abruzzo-airport.it/eng/index.php,https://en.wikipedia.org/wiki/Abruzzo_Airport,"Pescara, Abruzzo Pasquale Liberi International"
4315,LIBR,large_airport,Brindisi Airport,406576.0,17947001.0,47.0,EU,IT,IT-75,Brindisi,yes,LIBR,BDS,LIBR,BR03,http://www.seap-puglia.it/default.asp?idlingua=2&idcontenuto=29,https://en.wikipedia.org/wiki/Brindisi_Airport,"Brindisi Papola Casale Airport, Brindisi Salento Airport, Brindisi Casale Antonio Papolo Airport, Salento Airport"
4317,LICA,large_airport,Lamezia Terme Sant'Eufemia International Airport,38906214.0,16246007.0,39.0,EU,IT,IT-78,Lamezia Terme (CZ),yes,LICA,SUF,LICA,CZ02,,https://en.wikipedia.org/wiki/Lamezia_Terme_International_Airport,
298716,LICB,medium_airport,Comiso Airport,3699583.0,1460889.0,756.0,EU,IT,IT-82,Comiso,yes,LICB,CIY,LICB,RG06,http://www.aeroportodicomiso.it/,https://en.wikipedia.org/wiki/Comiso_Airport,"Vincenzo Magliocco Airport, Aeroporto di Comiso"
4318,LICC,large_airport,Catania-Fontanarossa Airport,37466801.0,150664.0,39.0,EU,IT,IT-82,Catania,yes,LICC,CTA,LICC,CT03,http://www.aeroporto.catania.it/,https://en.wikipedia.org/wiki/Catania-Fontanarossa_Airport,"Lanza Di Trabie, Catania-Fontanarossa Vincenzo Bellini"
4319,LICD,medium_airport,Lampedusa Airport,35497898.0,126181.0,70.0,EU,IT,IT-82,Lampedusa,yes,LICD,LMP,LICD,AG01,,https://en.wikipedia.org/wiki/Lampedusa_Airport,
4320,LICG,medium_airport,Pantelleria Airport,36816502.0,119689.0,628.0,EU,IT,IT-82,Pantelleria (TP),yes,LICG,PNL,LICG,TP02,,https://en.wikipedia.org/wiki/Pantelleria_Airport,I D'Amico
4321,LICJ,large_airport,Falcone–Borsellino Airport,38175999.0,13091.0,65.0,EU,IT,IT-82,Palermo,yes,LICJ,PMO,LICJ,PA03,http://www.gesap.it/index.php,https://en.wikipedia.org/wiki/Falcone%E2%80%93Borsellino_Airport,"Palermo Airport, Punta Raisi Airport"
4323,LICR,medium_airport,Reggio Calabria Airport,38071201.0,156516.0,96.0,EU,IT,IT-78,Reggio Calabria,yes,LICR,REG,LICR,RC01,,https://en.wikipedia.org/wiki/Reggio_Calabria_Airport,Tito Minniti
4324,LICT,medium_airport,Vincenzo Florio Airport Trapani-Birgi,379114.0,12488.0,25.0,EU,IT,IT-82,Trapani (TP),yes,LICT,TPS,LICT,TP01,,https://en.wikipedia.org/wiki/Vincenzo_Florio_Airport_Trapani%E2%80%93Birgi,"Vincenzo Florio Airport, Trapani Airport, Aeroporto Vincenzo Florio di Trapani-Birgi"
4330,LIEA,medium_airport,Alghero-Fertilia Airport,40632099.0,829077.0,87.0,EU,IT,IT-88,Alghero,yes,LIEA,AHO,LIEA,SS02,http://www.aeroportodialghero.it/home_en.asp,https://en.wikipedia.org/wiki/Alghero-Fertilia_Airport,"Alghero Airport, Sardinia, Alghero - Riviera del Corallo Airport"
4332,LIEE,large_airport,Cagliari Elmas Airport,39251499.0,905428.0,13.0,EU,IT,IT-88,Cagliari,yes,LIEE,CAG,LIEE,CA07,http://www.cagliariairport.it/en/,https://en.wikipedia.org/wiki/Cagliari_Elmas_Airport,"Cagliari Airport,Elmas"
4333,LIEO,medium_airport,Olbia Costa Smeralda Airport,40898701.0,951763.0,37.0,EU,IT,IT-88,Olbia (SS),yes,LIEO,OLB,LIEO,SS03,,https://en.wikipedia.org/wiki/Olbia_Costa_Smeralda_Airport,
4340,LIMC,large_airport,Milan Malpensa International Airport,456306.0,872811.0,768.0,EU,IT,IT-25,Ferno (VA),yes,LIMC,MXP,LIMC,MI12,http://www.sea-aeroportimilano.it/en/malpensa/index.phtml,https://en.wikipedia.org/wiki/Malpensa_Airport,"MIL, Silvio Berlusconi"
4341,LIME,large_airport,Milan Bergamo Airport / Antonio Locatelli Air Base,45670725.0,9709223.0,782.0,EU,IT,IT-25,Orio al Serio (BG),yes,LIME,BGY,LIME,BG01,http://www.sacbo.it/,https://en.wikipedia.org/wiki/Orio_al_Serio_International_Airport,"Bergamo Orio al Serio Airport, Il Caravaggio International Airport"
4342,LIMF,large_airport,Turin Airport,45200802.0,764963.0,989.0,EU,IT,IT-21,Caselle Torinese (TO),yes,LIMF,TRN,LIMF,TO11,http://www.aeroportoditorino.it/,https://en.wikipedia.org/wiki/Turin_International_Airport,"Torino-Caselle Airport, Sandro Pertini Airport, Turin-Caselle Airport"
4344,LIMJ,large_airport,Genoa Cristoforo Colombo Airport,44412039.0,8840732.0,13.0,EU,IT,IT-42,Genova (GE),yes,LIMJ,GOA,LIMJ,GE01,http://www.aeroportodigenova.com/en/home/index.php,https://en.wikipedia.org/wiki/Genoa_Cristoforo_Colombo_Airport,"Genova Sestri, Sestri Cristoforo Colombo Airport, Cristoforo Colombo Airport"
4345,LIML,large_airport,Milano Linate Airport,45445099.0,927674.0,353.0,EU,IT,IT-25,Segrate (MI),yes,LIML,LIN,LIML,MI11,http://www.sea-aeroportimilano.it/en/,https://en.wikipedia.org/wiki/Linate_Airport,E Forlanini
4347,LIMP,medium_airport,Parma Airport,44826351.0,1029705.0,161.0,EU,IT,IT-45,Parma (PR),yes,LIMP,PMF,LIMP,PR03,,https://en.wikipedia.org/wiki/Parma_Airport,
4350,LIMZ,medium_airport,Cuneo International Airport,44547458.0,7623045.0,1267.0,EU,IT,IT-21,Levaldigi (CN),yes,LIMZ,CUF,LIMZ,CN03,http://www.aeroporto.cuneo.it/,https://en.wikipedia.org/wiki/Cuneo_International_Airport,"Cuneo Levaldigi Airport, Turin Cuneo Airport"
4352,LIPB,medium_airport,Bolzano Airport,46459245.0,11326125.0,789.0,EU,IT,IT-32,Bolzano (BZ),yes,LIPB,BZO,LIPB,BZ01,http://www.abd-airport.it/en/home.htm,https://en.wikipedia.org/wiki/Bolzano_Airport,"G Sabelli, Dolomiti"
4354,LIPE,large_airport,Bologna Guglielmo Marconi Airport,445354.0,112887.0,123.0,EU,IT,IT-45,Bologna,yes,LIPE,BLQ,LIPE,BO08,http://www.bologna-airport.it/?LN=UK,https://en.wikipedia.org/wiki/Bologna_Airport,"Guglielmo Marconi Airport, Borgo Panigale Airport"
4355,LIPH,medium_airport,Treviso Antonio Canova Airport,45648399.0,121944.0,59.0,EU,IT,IT-34,Treviso (TV),yes,LIPH,TSF,LIPH,TV01,http://www.trevisoairport.it/tsf/index.jsp?_requestid=677517&language=en,https://en.wikipedia.org/wiki/Treviso_Airport,"Venice-Treviso, Treviso-Sant'Angelo"
4357,LIPK,medium_airport,Forlě Luigi Ridolfi Airport,44194801.0,120701.0,97.0,EU,IT,IT-45,Forlě (FC),yes,LIPK,FRL,LIPK,FC03,,https://en.wikipedia.org/wiki/Forl%C3%AC_Airport,"L Ridolfi, Ronco di Forlě"
4360,LIPO,medium_airport,Brescia Gabriele d'Annunzio Airport,45428902.0,103306.0,355.0,EU,IT,IT-25,Montichiari (BS),yes,LIPO,VBS,LIPO,BS04,http://www.aeroportobrescia.it/en/business_t6/,https://en.wikipedia.org/wiki/Brescia_Airport,Brescia-Montichiari
