route_origin,route_destination,search_date,departure_time,arrival_time,legs
Zurich,Prague,22.01.2026,14:34,08:10,"[[""Dresden Hbf"", [null, ""04:29""]], [""Dresden-Strehlen"", [""04:31"", ""04:32""]], [""Dresden-Reick"", [""04:34"", ""04:34""]], [""Dresden-Dobritz"", [""04:36"", ""04:36""]], [""Dresden-Niedersedlitz"", [""04:39"", ""04:39""]], [""Dresden-Zschachwitz"", [""04:41"", ""04:41""]], [""Heidenau"", [""04:43"", ""04:44""]], [""Heidenau Süd"", [""04:46"", ""04:46""]], [""Heidenau-Großsedlitz"", [""04:48"", ""04:48""]], [""Pirna"", [""04:51"", ""04:52""]], [""Obervogelgesang"", [""04:56"", ""04:56""]], [""Stadt Wehlen(Sachs)"", [""05:00"", ""05:00""]], [""Kurort Rathen"", [""05:03"", ""05:03""]], [""Königstein(Sächs Schw)"", [""05:08"", ""05:08""]], [""Bad Schandau"", [null, ""05:13""]], [""Bahnhof, Bad Schandau"", [null, ""05:44""]], [""Postelwitz, Bad Schandau"", [""05:52"", ""05:52""]], [""Schmilka Grenzübergang, Bad Schandau"", [""05:59"", ""05:59""]], [""Hrensko nabrezi"", [""06:03"", ""06:03""]], [""Decin hl.n."", [null, ""06:20""]], [""Decin hl.n."", [null, ""06:25""]], [""Usti nad Labem hl.n."", [""06:40"", ""06:42""]], [""Lovosice"", [""06:56"", ""06:57""]], [""Bohusovice nad Ohri"", [""07:02"", ""07:03""]], [""Roudnice nad Labem"", [""07:10"", ""07:12""]], [""Hnevice"", [""07:19"", ""07:20""]], [""Kralupy nad Vltavou"", [""07:38"", ""07:40""]], [""Praha-Podbaba"", [""07:55"", ""07:56""]], [""Praha-Holesovice"", [""08:00"", ""08:00""]], [""Praha hl.n."", [""08:10"", null]], [""Zürich HB"", [null, ""14:34""]], [""Basel SBB"", [""15:26"", ""15:47""]], [""Basel Bad Bf"", [""15:53"", ""15:55""]], [""Freiburg(Breisgau) Hbf"", [""16:22"", ""16:24""]], [""Ringsheim/Europa-Park"", [""16:40"", ""16:42""]], [""Karlsruhe Hbf"", [""17:29"", ""17:31""]], [""Mannheim Hbf"", [""17:58"", ""18:00""]], [""Frankfurt(Main)Hbf"", [null, ""18:44""]], [""Frankfurt(Main)Hbf"", [null, ""19:19""]], [""Fulda"", [""20:13"", ""20:15""]], [""Bad Hersfeld"", [""20:40"", ""20:41""]], [""Eisenach Hbf"", [""21:08"", ""21:10""]], [""Gotha"", [""21:23"", ""21:25""]], [""Erfurt Hbf"", [""21:41"", ""21:49""]], [""Leipzig Hbf"", [""22:31"", ""22:38""]], [""Riesa"", [""23:10"", ""23:12""]], [""Dresden-Neustadt"", [""23:38"", ""23:40""]], [""Dresden Hbf"", [null, ""23:45""]]]"
Zurich,Prague,22.01.2026,15:32,08:10,"[[""Dresden Hbf"", [null, ""04:29""]], [""Dresden-Strehlen"", [""04:31"", ""04:32""]], [""Dresden-Reick"", [""04:34"", ""04:34""]], [""Dresden-Dobritz"", [""04:36"", ""04:36""]], [""Dresden-Niedersedlitz"", [""04:39"", ""04:39""]], [""Dresden-Zschachwitz"", [""04:41"", ""04:41""]], [""Heidenau"", [""04:43"", ""04:44""]], [""Heidenau Süd"", [""04:46"", ""04:46""]], [""Heidenau-Großsedlitz"", [""04:48"", ""04:48""]], [""Pirna"", [""04:51"", ""04:52""]], [""Obervogelgesang"", [""04:56"", ""04:56""]], [""Stadt Wehlen(Sachs)"", [""05:00"", ""05:00""]], [""Kurort Rathen"", [""05:03"", ""05:03""]], [""Königstein(Sächs Schw)"", [""05:08"", ""05:08""]], [""Bad Schandau"", [null, ""05:13""]], [""Bahnhof, Bad Schandau"", [null, ""05:44""]], [""Postelwitz, Bad Schandau"", [""05:52"", ""05:52""]], [""Schmilka Grenzübergang, Bad Schandau"", [""05:59"", ""05:59""]], [""Hrensko nabrezi"", [""06:03"", ""06:03""]], [""Decin hl.n."", [null, ""06:20""]], [""Decin hl.n."", [null, ""06:25""]], [""Usti nad Labem hl.n."", [""06:40"", ""06:42""]], [""Lovosice"", [""06:56"", ""06:57""]], [""Bohusovice nad Ohri"", [""07:02"", ""07:03""]], [""Roudnice nad Labem"", [""07:10"", ""07:12""]], [""Hnevice"", [""07:19"", ""07:20""]], [""Kralupy nad Vltavou"", [""07:38"", ""07:40""]], [""Praha-Podbaba"", [""07:55"", ""07:56""]], [""Praha-Holesovice"", [""08:00"", ""08:00""]], [""Praha hl.n."", [""08:10"", null]], [""Zürich HB"", [null, ""15:32""]], [""Zürich Flughafen"", [""15:41"", ""15:43""]], [""Winterthur"", [""15:57"", ""15:58""]], [""St. Gallen(CH)"", [""16:30"", ""16:32""]], [""St. Margrethen SG"", [""16:49"", ""16:51""]], [""Bregenz"", [""17:00"", ""17:02""]], [""Lindau-Reutin"", [""17:08"", ""17:10""]], [""Memmingen"", [""17:58"", ""18:01""]], [""Buchloe"", [""18:23"", ""18:25""]], [""München Hbf Gl.27-36"", [null, ""19:04""]], [""München Hbf"", [null, ""19:25""]], [""Ingolstadt Hbf"", [""20:02"", ""20:04""]], [""Nürnberg Hbf"", [""20:33"", ""20:36""]], [""Erfurt Hbf"", [null, ""21:44""]], [""Erfurt Hbf"", [null, ""21:49""]], [""Leipzig Hbf"", [""22:31"", ""22:38""]], [""Riesa"", [""23:10"", ""23:12""]], [""Dresden-Neustadt"", [""23:38"", ""23:40""]], [""Dresden Hbf"", [null, ""23:45""]]]"
Zurich,Prague,22.01.2026,19:59,09:25,"[[""Frankfurt(Main)Süd"", [""00:25"", ""00:28""]], [""Leipzig Hbf"", [""05:44"", ""05:49""]], [""Riesa"", [""06:20"", ""06:22""]], [""Dresden-Neustadt"", [""06:59"", ""07:01""]], [""Dresden Hbf"", [""07:06"", ""07:08""]], [""Bad Schandau"", [""07:35"", ""07:37""]], [""Decin hl.n."", [""07:53"", ""07:57""]], [""Usti nad Labem hl.n."", [""08:11"", ""08:13""]], [""Praha-Holesovice"", [""09:15"", ""09:15""]], [""Praha hl.n."", [""09:25"", null]], [""Zürich HB"", [null, ""19:59""]], [""Basel SBB"", [""20:52"", ""21:16""]], [""Basel Bad Bf"", [""21:23"", ""21:25""]], [""Freiburg(Breisgau) Hbf"", [""21:54"", ""21:56""]], [""Offenburg"", [""22:29"", ""22:31""]], [""Karlsruhe Hbf"", [""23:04"", ""23:09""]], [""Mannheim Hbf"", [""23:40"", ""23:42""]]]"
Zurich,Prague,22.01.2026,20:08,10:39,"[[""Salzburg Hbf"", [""03:12"", ""04:33""]], [""Attnang-Puchheim"", [""05:19"", ""05:21""]], [""Wels Hbf"", [""05:39"", ""05:41""]], [""Linz Hbf"", [null, ""05:58""]], [""Linz Hbf"", [null, ""06:54""]], [""Pregarten"", [""07:23"", ""07:23""]], [""Kefermarkt"", [""07:33"", ""07:34""]], [""Freistadt"", [""07:42"", ""07:42""]], [""Summerau"", [""07:50"", ""07:53""]], [""Rybnik(CZ)"", [""08:06"", ""08:07""]], [""Kaplice"", [""08:22"", ""08:23""]], [""Velesin mesto"", [""08:32"", ""08:33""]], [""Ceske Budejovice"", [""08:52"", ""08:58""]], [""Tabor"", [""09:35"", ""09:37""]], [""Praha hl.n."", [""10:39"", null]], [""Zürich HB"", [null, ""20:08""]], [""Zürich Oerlikon"", [""20:14"", ""20:15""]], [""Zürich Flughafen"", [""20:21"", ""20:23""]], [""Winterthur"", [""20:36"", ""20:38""]], [""Wil SG"", [""20:55"", ""20:56""]], [""Uzwil"", [""21:03"", ""21:04""]], [""Flawil"", [""21:09"", ""21:09""]], [""Gossau SG"", [""21:14"", ""21:14""]], [""St. Gallen(CH)"", [null, ""21:22""]], [""St. Gallen(CH)"", [null, ""21:25""]], [""Rorschach"", [""21:38"", ""21:39""]], [""St. Margrethen SG"", [null, ""21:46""]], [""St. Margrethen SG"", [null, ""21:55""]], [""Lustenau"", [""21:58"", ""21:59""]], [""Hard-Fussach"", [""22:01"", ""22:02""]], [""Lauterach Unterfeld"", [""22:04"", ""22:04""]], [""Bregenz Riedenburg"", [""22:07"", ""22:07""]], [""Bregenz"", [null, ""22:10""]], [""Bregenz"", [null, ""23:00""]]]"
Zurich,Prague,22.01.2026,20:59,11:25,"[[""Karlsruhe Hbf"", [""00:14"", ""00:19""]], [""Bruchsal"", [""00:32"", ""00:38""]], [""Heidelberg Hbf"", [null, ""01:01""]], [""Heidelberg Hbf"", [null, ""02:02""]], [""Mannheim Hbf"", [""02:13"", ""02:15""]], [""Frankfurt(M) Flughafen Fernbf"", [""02:52"", ""03:09""]], [""Frankfurt(Main)Hbf"", [""03:19"", ""03:31""]], [""Eisenach Hbf"", [""05:20"", ""05:22""]], [""Erfurt Hbf"", [""05:55"", ""06:07""]], [""Halle(Saale)Hbf"", [null, ""06:38""]], [""Halle(Saale)Hbf"", [null, ""06:55""]], [""Leipzig/Halle Flughafen"", [""07:05"", ""07:06""]], [""Leipzig Hbf"", [""07:17"", ""07:25""]], [""Riesa"", [""08:00"", ""08:01""]], [""Dresden-Neustadt"", [null, ""08:30""]], [""Dresden-Neustadt"", [null, ""09:02""]], [""Dresden Hbf"", [""09:07"", ""09:10""]], [""Bad Schandau"", [""09:35"", ""09:37""]], [""Decin hl.n."", [""09:53"", ""09:57""]], [""Usti nad Labem hl.n."", [""10:11"", ""10:13""]], [""Praha-Holesovice"", [""11:15"", ""11:15""]], [""Praha hl.n."", [""11:25"", null]], [""Zürich HB"", [null, ""20:59""]], [""Basel SBB"", [""21:52"", ""22:16""]], [""Basel Bad Bf"", [""22:23"", ""22:26""]], [""Freiburg(Breisgau) Hbf"", [""22:56"", ""23:00""]], [""Offenburg"", [""23:33"", ""23:35""]], [""Baden-Baden"", [""23:54"", ""23:56""]]]"
Zurich,Prague,22.01.2026,20:59,12:21,"[[""Karlsruhe Hbf"", [""00:14"", ""00:19""]], [""Bruchsal"", [""00:32"", ""00:38""]], [""Heidelberg Hbf"", [null, ""01:01""]], [""Heidelberg Hbf"", [null, ""02:49""]], [""Stuttgart Hbf"", [""04:03"", ""04:09""]], [""Ulm Hbf"", [""05:08"", ""05:10""]], [""Günzburg"", [""05:23"", ""05:25""]], [""Augsburg Hbf"", [""05:59"", ""06:01""]], [""München-Pasing"", [""06:23"", ""06:24""]], [""München Hbf"", [null, ""06:33""]], [""München Hbf"", [null, ""06:44""]], [""Freising"", [""07:07"", ""07:08""]], [""Landshut(Bay)Hbf"", [""07:27"", ""07:29""]], [""Neufahrn(Niederbay)"", [""07:43"", ""07:44""]], [""Regensburg Hbf"", [""08:07"", ""08:17""]], [""Schwandorf"", [""08:44"", ""08:53""]], [""Cham(Oberpf)"", [""09:24"", ""09:25""]], [""Furth im Wald"", [""09:38"", ""09:40""]], [""Domazlice"", [""09:59"", ""10:01""]], [""Holysov"", [""10:21"", ""10:22""]], [""Plzen hl.n."", [""10:47"", ""11:00""]], [""Praha hl.n."", [""12:21"", null]], [""Zürich HB"", [null, ""20:59""]], [""Basel SBB"", [""21:52"", ""22:16""]], [""Basel Bad Bf"", [""22:23"", ""22:26""]], [""Freiburg(Breisgau) Hbf"", [""22:56"", ""23:00""]], [""Offenburg"", [""23:33"", ""23:35""]], [""Baden-Baden"", [""23:54"", ""23:56""]]]"
Zurich,Prague,22.01.2026,21:59,13:25,"[[""Freiburg(Breisgau) Hbf"", [""00:03"", ""00:07""]], [""Offenburg"", [""00:39"", ""00:41""]], [""Baden-Baden"", [""01:00"", ""01:02""]], [""Karlsruhe Hbf"", [null, ""01:20""]], [""Karlsruhe Hbf"", [null, ""03:25""]], [""Karlsruhe-Hagsfeld"", [""03:29"", ""03:30""]], [""Blankenloch"", [""03:33"", ""03:33""]], [""Friedrichstal(Baden)"", [""03:36"", ""03:36""]], [""Graben-Neudorf"", [""03:41"", ""03:42""]], [""Wiesental"", [""03:47"", ""03:48""]], [""Waghäusel"", [""03:50"", ""03:50""]], [""Neulußheim"", [""03:54"", ""03:54""]], [""Hockenheim"", [""03:57"", ""03:57""]], [""Oftersheim"", [""04:01"", ""04:02""]], [""Schwetzingen"", [""04:04"", ""04:04""]], [""Schwetzingen Nordstadt"", [""04:06"", ""04:06""]], [""Schwetzingen-Hirschacker"", [""04:08"", ""04:09""]], [""Mannheim-Rheinau"", [""04:11"", ""04:11""]], [""Mannheim-Neckarau"", [""04:14"", ""04:15""]], [""Mannheim Hbf"", [null, ""04:22""]], [""Mannheim Hbf"", [null, ""04:32""]], [""Mannheim Handelshafen/Jungbusch"", [""04:34"", ""04:35""]], [""Mannheim-Neckarstadt"", [""04:36"", ""04:37""]], [""Mannheim-Luzenberg"", [""04:39"", ""04:40""]], [""Mannheim-Waldhof"", [""04:41"", ""04:42""]], [""Lampertheim"", [""04:47"", ""04:48""]], [""Bürstadt"", [""04:51"", ""04:51""]], [""Bobstadt"", [""04:53"", ""04:54""]], [""Biblis"", [""04:56"", ""04:57""]], [""Groß-Rohrheim"", [""04:59"", ""05:00""]], [""Gernsheim"", [""05:03"", ""05:03""]], [""Biebesheim"", [""05:06"", ""05:06""]], [""Stockstadt(Rhein)"", [""05:09"", ""05:09""]], [""Riedstadt-Goddelau"", [""05:11"", ""05:12""]], [""Groß Gerau-Dornberg"", [""05:17"", ""05:17""]], [""Mörfelden"", [""05:22"", ""05:22""]], [""Walldorf(Hess)"", [""05:25"", ""05:25""]], [""Frankfurt-Niederrad"", [""05:33"", ""05:34""]], [""Frankfurt(Main)Hbf"", [null, ""05:40""]], [""Frankfurt(Main)Hbf"", [null, ""06:15""]], [""Fulda"", [""07:10"", ""07:12""]], [""Eisenach Hbf"", [""08:01"", ""08:03""]], [""Erfurt Hbf"", [""08:27"", ""08:29""]], [""Leipzig Hbf"", [null, ""09:09""]], [""Leipzig Hbf"", [null, ""09:25""]], [""Riesa"", [""10:00"", ""10:01""]], [""Dresden-Neustadt"", [null, ""10:30""]], [""Dresden-Neustadt"", [null, ""11:02""]], [""Dresden Hbf"", [""11:07"", ""11:10""]], [""Bad Schandau"", [""11:35"", ""11:37""]], [""Decin hl.n."", [""11:53"", ""11:57""]], [""Usti nad Labem hl.n."", [""12:11"", ""12:13""]], [""Praha-Holesovice"", [""13:15"", ""13:15""]], [""Praha hl.n."", [""13:25"", null]], [""Zürich HB"", [null, ""21:59""]], [""Basel SBB"", [""22:52"", ""23:16""]], [""Basel Bad Bf"", [""23:23"", ""23:27""]]]"
Zurich,Prague,22.01.2026,21:59,14:21,"[[""Freiburg(Breisgau) Hbf"", [""00:03"", ""00:07""]], [""Offenburg"", [""00:39"", ""00:41""]], [""Baden-Baden"", [""01:00"", ""01:02""]], [""Karlsruhe Hbf"", [null, ""01:20""]], [""Karlsruhe Hbf"", [null, ""06:02""]], [""Karlsruhe-Durlach"", [""06:06"", ""06:07""]], [""Pforzheim Hbf"", [""06:23"", ""06:24""]], [""Mühlacker"", [""06:32"", ""06:33""]], [""Vaihingen(Enz)"", [""06:39"", ""06:39""]], [""Stuttgart Hbf"", [null, ""06:55""]], [""Stuttgart Hbf"", [null, ""07:03""]], [""Nürnberg Hbf"", [null, ""08:57""]], [""Nürnberg Hbf"", [null, ""09:40""]], [""Hersbruck(r Pegnitz)"", [""09:55"", ""09:56""]], [""Hartmannshof"", [""10:03"", ""10:03""]], [""Etzelwang"", [""10:08"", ""10:08""]], [""Neukirchen(b Sulzb)"", [""10:11"", ""10:15""]], [""Sulzbach-Rosenberg"", [""10:21"", ""10:22""]], [""Amberg"", [""10:29"", ""10:30""]], [""Schwandorf"", [null, ""10:44""]], [""Schwandorf"", [null, ""10:53""]], [""Cham(Oberpf)"", [""11:24"", ""11:25""]], [""Furth im Wald"", [""11:38"", ""11:40""]], [""Domazlice"", [""11:59"", ""12:01""]], [""Holysov"", [""12:21"", ""12:22""]], [""Plzen hl.n."", [""12:47"", ""13:00""]], [""Praha hl.n."", [""14:21"", null]], [""Zürich HB"", [null, ""21:59""]], [""Basel SBB"", [""22:52"", ""23:16""]], [""Basel Bad Bf"", [""23:23"", ""23:27""]]]"
Zurich,Prague,22.01.2026,22:08,15:39,"[[""St. Margrethen SG"", [null, ""00:25""]], [""Lustenau"", [""00:28"", ""00:29""]], [""Hard-Fussach"", [""00:31"", ""00:32""]], [""Lauterach Unterfeld"", [""00:34"", ""00:34""]], [""Bregenz Riedenburg"", [""00:37"", ""00:37""]], [""Bregenz"", [null, ""00:40""]], [""Bregenz"", [null, ""04:40""]], [""Dornbirn"", [""04:49"", ""04:51""]], [""Feldkirch"", [""05:11"", ""05:13""]], [""Bludenz"", [""05:24"", ""05:26""]], [""St. Anton am Arlberg"", [""05:57"", ""05:59""]], [""Landeck-Zams"", [""06:21"", ""06:23""]], [""Imst-Pitztal"", [""06:34"", ""06:36""]], [""Ötztal"", [""06:45"", ""06:47""]], [""Innsbruck Hbf"", [""07:11"", ""08:00""]], [""Wörgl Hbf"", [""08:41"", ""08:43""]], [""Kufstein"", [""08:51"", ""08:53""]], [""Salzburg Hbf"", [""10:03"", ""10:07""]], [""Linz Hbf"", [null, ""11:15""]], [""Linz Hbf"", [null, ""11:54""]], [""Pregarten"", [""12:23"", ""12:23""]], [""Kefermarkt"", [""12:33"", ""12:34""]], [""Freistadt"", [""12:42"", ""12:42""]], [""Summerau"", [""12:50"", ""12:52""]], [""Rybnik(CZ)"", [""13:06"", ""13:07""]], [""Kaplice"", [""13:22"", ""13:23""]], [""Velesin mesto"", [""13:32"", ""13:33""]], [""Ceske Budejovice"", [""13:52"", ""13:58""]], [""Tabor"", [""14:35"", ""14:37""]], [""Praha hl.n."", [""15:39"", null]], [""Zürich HB"", [null, ""22:08""]], [""Zürich Oerlikon"", [""22:14"", ""22:15""]], [""Zürich Flughafen"", [""22:21"", ""22:23""]], [""Winterthur"", [""22:36"", ""22:38""]], [""Wil SG"", [""22:55"", ""22:56""]], [""Uzwil"", [""23:03"", ""23:04""]], [""Flawil"", [""23:09"", ""23:09""]], [""Gossau SG"", [""23:14"", ""23:14""]], [""St. Gallen(CH)"", [""23:22"", ""23:25""]], [""Rorschach"", [""23:38"", ""23:39""]], [""St. Margrethen SG"", [null, ""23:46""]]]"
Zurich,Prague,22.01.2026,22:38,15:39,"[[""Altstätten SG"", [""00:02"", ""00:03""]], [""Heerbrugg"", [""00:08"", ""00:08""]], [""St. Margrethen SG"", [null, ""00:13""]], [""St. Margrethen SG"", [null, ""00:25""]], [""Lustenau"", [""00:28"", ""00:29""]], [""Hard-Fussach"", [""00:31"", ""00:32""]], [""Lauterach Unterfeld"", [""00:34"", ""00:34""]], [""Bregenz Riedenburg"", [""00:37"", ""00:37""]], [""Bregenz"", [null, ""00:40""]], [""Bregenz"", [null, ""04:40""]], [""Dornbirn"", [""04:49"", ""04:51""]], [""Feldkirch"", [""05:11"", ""05:13""]], [""Bludenz"", [""05:24"", ""05:26""]], [""St. Anton am Arlberg"", [""05:57"", ""05:59""]], [""Landeck-Zams"", [""06:21"", ""06:23""]], [""Imst-Pitztal"", [""06:34"", ""06:36""]], [""Ötztal"", [""06:45"", ""06:47""]], [""Innsbruck Hbf"", [""07:11"", ""08:00""]], [""Wörgl Hbf"", [""08:41"", ""08:43""]], [""Kufstein"", [""08:51"", ""08:53""]], [""Salzburg Hbf"", [""10:03"", ""10:07""]], [""Linz Hbf"", [null, ""11:15""]], [""Linz Hbf"", [null, ""11:54""]], [""Pregarten"", [""12:23"", ""12:23""]], [""Kefermarkt"", [""12:33"", ""12:34""]], [""Freistadt"", [""12:42"", ""12:42""]], [""Summerau"", [""12:50"", ""12:52""]], [""Rybnik(CZ)"", [""13:06"", ""13:07""]], [""Kaplice"", [""13:22"", ""13:23""]], [""Velesin mesto"", [""13:32"", ""13:33""]], [""Ceske Budejovice"", [""13:52"", ""13:58""]], [""Tabor"", [""14:35"", ""14:37""]], [""Praha hl.n."", [""15:39"", null]], [""Zürich HB"", [null, ""22:38""]], [""Sargans"", [null, ""23:35""]], [""Sargans"", [null, ""23:38""]], [""Buchs SG"", [""23:47"", ""23:47""]]]"
Zurich,Prague,22.01.2026,23:07,14:21,"[[""Neuhausen(CH)"", [""00:00"", ""00:00""]], [""Schaffhausen"", [null, ""00:04""]], [""Schaffhausen"", [null, ""00:07""]], [""Herblingen"", [""00:10"", ""00:10""]], [""Thayngen"", [""00:14"", ""00:15""]], [""Bietingen"", [""00:17"", ""00:17""]], [""Gottmadingen"", [""00:20"", ""00:20""]], [""Singen(Hohentwiel)"", [null, ""00:25""]], [""Singen(Hohentwiel)"", [null, ""04:11""]], [""Radolfzell"", [""04:18"", ""04:19""]], [""Ludwigshafen(Bodensee)"", [""04:29"", ""04:30""]], [""Sipplingen"", [""04:34"", ""04:34""]], [""Überlingen Therme"", [""04:39"", ""04:40""]], [""Überlingen"", [""04:42"", ""04:42""]], [""Überlingen-Nußdorf"", [""04:45"", ""04:45""]], [""Uhldingen-Mühlhofen"", [""04:49"", ""04:50""]], [""Salem"", [""04:55"", ""04:56""]], [""Bermatingen-Ahausen"", [""05:00"", ""05:00""]], [""Markdorf(Baden)"", [""05:04"", ""05:08""]], [""Friedrichshafen-Kluftern"", [""05:11"", ""05:11""]], [""Friedrichshafen-Fischbach"", [""05:13"", ""05:14""]], [""Friedrichshafen-Manzell"", [""05:16"", ""05:16""]], [""Friedrichshafen Landratsamt"", [""05:18"", ""05:19""]], [""Friedrichshafen Stadt"", [null, ""05:22""]], [""Friedrichshafen Stadt"", [null, ""05:27""]], [""Meckenbeuren"", [""05:34"", ""05:34""]], [""Ravensburg"", [""05:41"", ""05:42""]], [""Aulendorf"", [""05:54"", ""05:56""]], [""Bad Schussenried"", [""05:59"", ""06:00""]], [""Biberach(Riß) Süd"", [""06:11"", ""06:11""]], [""Biberach(Riß)"", [""06:13"", ""06:14""]], [""Laupheim West"", [""06:23"", ""06:24""]], [""Erbach(Württ)"", [""06:31"", ""06:31""]], [""Ulm Hbf"", [null, ""06:40""]], [""Ulm Hbf"", [null, ""07:12""]], [""Neu-Ulm"", [""07:15"", ""07:17""]], [""Günzburg"", [""07:27"", ""07:29""]], [""Augsburg Hbf"", [""07:58"", ""08:00""]], [""München-Pasing"", [""08:21"", ""08:23""]], [""München Hbf"", [null, ""08:30""]], [""München Hbf"", [null, ""08:44""]], [""Freising"", [""09:07"", ""09:08""]], [""Landshut(Bay)Hbf"", [""09:27"", ""09:29""]], [""Neufahrn(Niederbay)"", [""09:43"", ""09:44""]], [""Regensburg Hbf"", [""10:07"", ""10:17""]], [""Schwandorf"", [""10:44"", ""10:53""]], [""Cham(Oberpf)"", [""11:24"", ""11:25""]], [""Furth im Wald"", [""11:38"", ""11:40""]], [""Domazlice"", [""11:59"", ""12:01""]], [""Holysov"", [""12:21"", ""12:22""]], [""Plzen hl.n."", [""12:47"", ""13:00""]], [""Praha hl.n."", [""14:21"", null]], [""Zürich HB"", [null, ""23:07""]], [""Zürich Hardbrücke"", [""23:09"", ""23:09""]], [""Zürich Oerlikon"", [""23:14"", ""23:15""]], [""Glattbrugg"", [""23:17"", ""23:18""]], [""Rümlang"", [""23:21"", ""23:21""]], [""Oberglatt ZH"", [""23:24"", ""23:25""]], [""Niederglatt ZH"", [""23:27"", ""23:27""]], [""Bülach"", [""23:32"", ""23:32""]], [""Glattfelden"", [""23:35"", ""23:35""]], [""Eglisau"", [""23:39"", ""23:39""]], [""Hüntwangen-Wil"", [""23:42"", ""23:42""]], [""Rafz"", [""23:45"", ""23:46""]], [""Lottstetten"", [""23:49"", ""23:49""]], [""Jestetten"", [""23:53"", ""23:53""]], [""Neuhausen Rheinfall"", [""23:57"", ""23:57""]]]"
Prague,Zurich,22.01.2026,03:14,14:28,"[[""Praha hl.n."", [null, ""03:14""]], [""Praha-Holesovice"", [""03:22"", ""03:24""]], [""Usti nad Labem hl.n."", [""04:23"", ""04:25""]], [""Decin hl.n."", [""04:40"", ""04:59""]], [""Bad Schandau"", [""05:19"", ""05:21""]], [""Dresden Hbf"", [""05:50"", ""05:53""]], [""Dresden-Neustadt"", [null, ""05:58""]], [""Dresden-Neustadt"", [null, ""06:17""]], [""Riesa"", [""06:45"", ""06:47""]], [""Leipzig Hbf"", [""07:20"", ""07:27""]], [""Erfurt Hbf"", [null, ""08:07""]], [""Erfurt Hbf"", [null, ""08:14""]], [""Nürnberg Hbf"", [""09:22"", ""09:25""]], [""Ingolstadt Hbf"", [""09:56"", ""09:58""]], [""München Hbf"", [null, ""10:37""]], [""München Hbf Gl.27-36"", [null, ""10:53""]], [""Buchloe"", [""11:33"", ""11:35""]], [""Memmingen"", [""11:56"", ""12:01""]], [""Lindau-Reutin"", [""12:50"", ""12:52""]], [""Bregenz"", [""12:58"", ""13:00""]], [""St. Margrethen SG"", [""13:09"", ""13:10""]], [""St. Gallen(CH)"", [""13:28"", ""13:29""]], [""Winterthur"", [""14:01"", ""14:03""]], [""Zürich Flughafen"", [""14:17"", ""14:19""]], [""Zürich HB"", [""14:28"", null]]]"
Prague,Zurich,22.01.2026,05:35,16:28,"[[""Praha hl.n."", [null, ""05:35""]], [""Praha-Smichov"", [""05:43"", ""05:45""]], [""Plzen hl.n."", [""06:58"", ""07:10""]], [""Holysov"", [""07:37"", ""07:38""]], [""Domazlice"", [""07:58"", ""08:01""]], [""Furth im Wald"", [""08:20"", ""08:23""]], [""Cham(Oberpf)"", [""08:36"", ""08:37""]], [""Schwandorf"", [""09:05"", ""09:13""]], [""Regensburg Hbf"", [""09:41"", ""09:51""]], [""Neufahrn(Niederbay)"", [""10:14"", ""10:15""]], [""Landshut(Bay)Hbf"", [""10:30"", ""10:32""]], [""Freising"", [""10:50"", ""10:51""]], [""München Hbf"", [null, ""11:18""]], [""München Hbf Gl.27-36"", [null, ""12:52""]], [""Buchloe"", [""13:33"", ""13:36""]], [""Memmingen"", [""13:58"", ""14:01""]], [""Lindau-Reutin"", [""14:50"", ""14:52""]], [""Bregenz"", [""14:58"", ""15:00""]], [""St. Margrethen SG"", [""15:09"", ""15:10""]], [""St. Gallen(CH)"", [""15:28"", ""15:29""]], [""Winterthur"", [""16:01"", ""16:03""]], [""Zürich Flughafen"", [""16:17"", ""16:19""]], [""Zürich HB"", [""16:28"", null]]]"
Prague,Zurich,22.01.2026,06:31,18:00,"[[""Praha hl.n."", [null, ""06:31""]], [""Praha-Holesovice"", [""06:39"", ""06:41""]], [""Usti nad Labem hl.n."", [""07:41"", ""07:43""]], [""Decin hl.n."", [""07:58"", ""08:02""]], [""Bad Schandau"", [""08:19"", ""08:21""]], [""Dresden Hbf"", [""08:50"", ""08:53""]], [""Dresden-Neustadt"", [null, ""08:58""]], [""Dresden-Neustadt"", [null, ""09:29""]], [""Riesa"", [""09:57"", ""09:58""]], [""Leipzig Hbf"", [null, ""10:31""]], [""Leipzig Hbf"", [null, ""10:49""]], [""Erfurt Hbf"", [""11:28"", ""11:30""]], [""Eisenach Hbf"", [""11:54"", ""11:56""]], [""Fulda"", [""12:47"", ""12:49""]], [""Frankfurt(Main)Hbf"", [""13:44"", ""13:50""]], [""Mannheim Hbf"", [null, ""14:30""]], [""Mannheim Hbf"", [null, ""14:37""]], [""Karlsruhe Hbf"", [""14:59"", ""15:01""]], [""Baden-Baden"", [""15:18"", ""15:20""]], [""Freiburg(Breisgau) Hbf"", [""16:03"", ""16:06""]], [""Basel Bad Bf"", [""16:36"", ""16:41""]], [""Basel SBB"", [null, ""16:48""]], [""Basel SBB"", [null, ""17:07""]], [""Zürich HB"", [""18:00"", null]]]"
